horizon,forecast_date,depth,mean,sd,obs,turnover_pct
1,2021-05-21,0.5,22.3721151161194,1.54484745014,21.0689,0
1,2021-05-21,1.5,20.626752076149,1.76967516009686,21.0583,0
1,2021-05-21,2.5,17.713254070282,1.91327085332041,18.1609,0
1,2021-05-21,3.5,15.9133192443848,1.93136438273692,17.5374,0
1,2021-05-21,4.5,13.7696928620338,1.9540306962988,15.3258,0
1,2021-05-21,5.5,12.0907606673241,1.61038124584097,11.6994,0
1,2021-05-21,6.5,10.8541212081909,1.19154625517944,9.8966,0
1,2021-05-21,7.5,9.9514187669754,0.932363532957527,9.0046,0
1,2021-05-21,9,8.98268496990204,0.759620426015703,8.7293,0
1,2021-05-21,10,8.63362030267715,0.786940807191498,8.6702,0
1,2021-05-21,11,8.22400215148926,0.792043907178417,8.4012,0
2,2021-05-21,0.5,21.8712927246094,1.58858258465468,22.3408,0
2,2021-05-21,1.5,21.4353679847717,1.7140695440597,22.299,0
2,2021-05-21,2.5,18.0635894489288,1.97025853515652,19.2497,0
2,2021-05-21,3.5,15.9130219316483,2.11748562217163,16.9922,0
2,2021-05-21,4.5,13.7682332181931,2.11949358351712,15.2865,0
2,2021-05-21,5.5,12.0700757193565,1.72772964011513,12.4361,0
2,2021-05-21,6.5,10.8459615755081,1.27618946315707,10.2634,0
2,2021-05-21,7.5,9.91730862855911,0.986699207063671,9.2837,0
2,2021-05-21,9,8.9585796546936,0.819924146455239,8.7808,0
2,2021-05-21,10,8.61288310289383,0.84616762026341,8.6044,0
2,2021-05-21,11,8.18992228269577,0.840809756347039,8.4609,0
3,2021-05-21,0.5,21.8911053657532,1.49054096070331,22.7453,0
3,2021-05-21,1.5,21.8655041027069,1.4694084323684,22.6954,0
3,2021-05-21,2.5,18.8578529119492,2.01675127388959,22.3637,0
3,2021-05-21,3.5,16.014147233963,2.17087488840526,17.988,0
3,2021-05-21,4.5,13.8914730596542,2.15504558228768,15.7073,0
