horizon,forecast_date,depth,mean,sd,obs,turnover_pct
1,2021-02-05,0.5,1.841575290896,0.774571206633972,1.8351,98.5
1,2021-02-05,1.5,1.90193966455758,0.795636570016342,1.8149,98.5
1,2021-02-05,2.5,1.90373400406912,0.812896932999317,1.8297,98.5
1,2021-02-05,3.5,1.88726497177035,0.843947142734661,1.8023,98.5
1,2021-02-05,4.5,1.87856135475449,0.774417555712595,1.8205,98.5
1,2021-02-05,6,1.88979066952132,0.491270990849244,1.8407,98.5
1,2021-02-05,7,1.88230584025383,0.420853358263693,1.8012,98.5
1,2021-02-05,8,1.88251210004091,0.308422545885676,1.8331,98.5
1,2021-02-05,9,1.89278231054544,0.31679958265873,1.8247,98.5
1,2021-02-05,10,1.91193956315517,0.324380753053084,1.8417,98.5
1,2021-02-05,11,1.90646153151989,0.338353229805946,1.8084,98.5
2,2021-02-05,0.5,1.83052412316203,0.88994913834801,1.8477,97.5
2,2021-02-05,1.5,1.84790824409574,0.937603669848071,1.8684,97.5
2,2021-02-05,2.5,1.8687650542031,0.957546766238415,1.9428,97.5
2,2021-02-05,3.5,1.89106090046465,0.974824334084475,1.985,97.5
2,2021-02-05,4.5,1.88546686507761,0.901489788271648,2.0948,97.5
2,2021-02-05,5.5,1.90991956606042,0.815906686943083,2.1543,97.5
2,2021-02-05,7,1.90450038038194,0.614179806575032,2.1251,97.5
2,2021-02-05,8,1.90291537880898,0.584941933462511,2.1827,97.5
2,2021-02-05,9,1.92830809652805,0.590977585265044,2.1851,97.5
2,2021-02-05,10,1.94368761241436,0.575569877320657,2.2147,97.5
2,2021-02-05,11,1.94737816885114,0.576890165984636,2.2148,97.5
3,2021-02-05,0.5,2.02026132920757,1.11388578894652,1.7805,94
3,2021-02-05,1.5,2.10687680280767,1.11751381845703,1.7839,94
3,2021-02-05,2.5,2.09407037932426,1.08260223662758,1.8278,94
3,2021-02-05,3.5,2.1317240094766,1.12923263215892,1.8108,94
3,2021-02-05,4.5,2.16023456659255,1.12334968297521,1.8423,94
3,2021-02-05,6,2.13121243821457,0.897312830514622,1.8669,94
3,2021-02-05,7,2.13577301993966,0.812096507534465,1.8364,94
3,2021-02-05,8,2.12651316300035,0.753162355888469,1.8773,94
3,2021-02-05,9,2.14243824269623,0.728412391810595,1.9004,94
3,2021-02-05,10,2.15217592261732,0.730594767290704,1.9351,94
3,2021-02-05,11,2.19026664832607,0.73563572388782,1.9184,94
4,2021-02-05,0.5,1.56964870962314,1.06157337927964,2.0099,88.5
4,2021-02-05,1.5,2.22357002267352,1.15318941097552,2.1057,88.5
4,2021-02-05,2.5,2.32011067546904,1.17150592505145,2.1627,88.5
4,2021-02-05,3.5,2.36899606946856,1.14885971923776,2.1499,88.5
4,2021-02-05,4.5,2.35961199377663,1.10634040356284,2.1929,88.5
4,2021-02-05,5.5,2.42647266335785,1.05294149091514,2.2519,88.5
4,2021-02-05,7,2.48928509861231,0.909477799565139,2.2125,88.5
4,2021-02-05,8,2.51279963746667,0.833962503802131,2.2466,88.5
