horizon,forecast_date,depth,mean,sd,obs,turnover_pct
1,2021-09-22,0.1,22.4511813735962,1.01117995591903,21.8719,0
1,2021-09-22,1,22.4627115058899,1.03465618987845,21.895,0
1,2021-09-22,2.5,22.4449852848053,1.07410865851281,21.8905,0
1,2021-09-22,3.5,22.3561256313324,1.06292466365203,21.8685,0
1,2021-09-22,4.5,20.4678035163879,1.16278370331521,21.8777,0
1,2021-09-22,5.5,15.8516541862488,0.867897719666081,19.0587,0
1,2021-09-22,6.5,12.6832450151443,0.622268915232664,13.8365,0
1,2021-09-22,7.5,11.0059869480133,0.486667928450672,11.5343,0
1,2021-09-22,8.5,10.1499604463577,0.422792573567503,10.4074,0
1,2021-09-22,9.5,9.86716486930847,0.415264832335117,9.9683,0
1,2021-09-22,10.5,9.57300987720489,0.413847177597358,9.6341,0
2,2021-09-22,0.1,21.4613543128967,1.1981576622629,21.1557,0
2,2021-09-22,1,21.4485122394562,1.19886059692352,21.1694,0
2,2021-09-22,2.5,21.4923794841766,1.15526434623509,21.1651,0
2,2021-09-22,3.5,21.4416677951813,1.18631870083027,21.1771,0
2,2021-09-22,4.5,20.3478057384491,1.3637538559605,20.9416,0
2,2021-09-22,5.5,15.8216110563278,1.05481090187626,20.2392,0
2,2021-09-22,6.5,12.6651951122284,0.768153741481153,13.8147,0
2,2021-09-22,7.5,11.0120500946045,0.593424715421657,12.0077,0
2,2021-09-22,8.5,10.1838327980042,0.511626002578121,10.3646,0
2,2021-09-22,9.5,9.84958399295807,0.529593952940853,9.9147,0
2,2021-09-22,10.5,9.57423358678818,0.504781650160506,9.5556,0
3,2021-09-22,0.1,20.4534596252441,1.22890115925105,21.116,0
3,2021-09-22,1,20.5487857246399,1.21452583918513,21.1478,0
3,2021-09-22,2.5,20.5052199459076,1.27688011444604,20.7746,0
3,2021-09-22,3.5,20.4499955940247,1.31731804450176,20.587,0
3,2021-09-22,4.5,19.9013667392731,1.30994954967222,20.3931,0
3,2021-09-22,5.5,15.8229454469681,1.23548885911822,18.7463,0
3,2021-09-22,6.5,12.6824445056915,0.874112328800055,14.8846,0
