date,hour,depth,value,variable
2020-09-19,NA,3.0,21.43212722222222,temperature
2020-09-19,NA,4.0,21.18854590277778,temperature
2020-09-19,NA,5.0,20.066652847222223,temperature
2020-09-19,NA,6.0,15.505695277777779,temperature
2020-09-19,NA,7.0,13.038931458333334,temperature
2020-09-19,NA,8.0,11.566258125000001,temperature
2020-09-20,NA,1.0,20.548914930555554,temperature
2020-09-20,NA,2.0,20.39168777777778,temperature
2020-09-20,NA,3.0,20.324158541666666,temperature
2020-09-20,NA,4.0,20.201659097222223,temperature
2020-09-20,NA,5.0,19.819301458333335,temperature
2020-09-20,NA,6.0,15.686473819444444,temperature
2020-09-20,NA,7.0,13.000678055555555,temperature
2020-09-20,NA,8.0,11.531042569444445,temperature
2020-09-21,NA,1.0,20.031994824561405,temperature
2020-09-21,NA,2.0,19.86462649122807,temperature
2020-09-21,NA,3.0,19.795947807017544,temperature
2020-09-21,NA,4.0,19.704126842105264,temperature
2020-09-21,NA,5.0,19.23257412280702,temperature
2020-09-21,NA,6.0,15.779439824561404,temperature
2020-09-21,NA,7.0,13.065228859649123,temperature
2020-09-21,NA,8.0,11.50752701754386,temperature
2020-09-22,NA,1.0,19.902160277777778,temperature
2020-09-22,NA,2.0,19.688990555555556,temperature
2020-09-22,NA,3.0,19.498714583333335,temperature
2020-09-22,NA,4.0,19.3016440625,temperature
2020-09-22,NA,5.0,18.8999990625,temperature
2020-09-22,NA,6.0,16.00053548611111,temperature
2020-09-22,NA,7.0,13.096781631944445,temperature
2020-09-22,NA,8.0,11.524606597222222,temperature
2020-09-23,NA,1.0,20.108269305555556,temperature
2020-09-23,NA,2.0,19.419806527777776,temperature
2020-09-23,NA,3.0,19.236909444444443,temperature
2020-09-23,NA,4.0,19.1078225,temperature
2020-09-23,NA,5.0,18.86875472222222,temperature
2020-09-23,NA,6.0,16.512955347222224,temperature
2020-09-23,NA,7.0,13.091553333333334,temperature
2020-09-23,NA,8.0,11.557191388888889,temperature
2020-09-24,NA,1.0,19.89772715277778,temperature
2020-09-24,NA,2.0,19.58159034722222,temperature
2020-09-24,NA,3.0,18.99426,temperature
2020-09-24,NA,4.0,18.818370416666667,temperature
2020-09-24,NA,5.0,18.535929583333335,temperature
2020-09-24,NA,6.0,16.246302361111113,temperature
2020-09-24,NA,7.0,13.146800902777779,temperature
2020-09-24,NA,8.0,11.54464923611111,temperature
2020-09-25,NA,1.0,18.96643923611111,temperature
2020-09-25,NA,2.0,18.961638611111113,temperature
2020-09-25,NA,3.0,18.924381805555555,temperature
2020-09-25,NA,4.0,18.799586666666666,temperature
2020-09-25,NA,5.0,18.45953340277778,temperature
2020-09-25,NA,6.0,16.25831375,temperature
2020-09-25,NA,7.0,13.166266111111112,temperature
2020-09-25,NA,8.0,11.621550277777777,temperature
2020-09-26,NA,1.0,19.12393513888889,temperature
2020-09-26,NA,2.0,18.892798402777778,temperature
2020-09-26,NA,3.0,18.693687569444446,temperature
2020-09-26,NA,4.0,18.485944375,temperature
2020-09-26,NA,5.0,18.360419097222223,temperature
2020-09-26,NA,6.0,16.41728486111111,temperature
2020-09-26,NA,7.0,13.154669236111111,temperature
2020-09-26,NA,8.0,11.577180972222221,temperature
2020-09-27,NA,1.0,19.389440277777776,temperature
2020-09-27,NA,2.0,19.058589791666666,temperature
2020-09-27,NA,3.0,18.63124798611111,temperature
2020-09-27,NA,4.0,18.482712083333332,temperature
2020-09-27,NA,5.0,18.237422638888887,temperature
2020-09-27,NA,6.0,16.386697569444443,temperature
2020-09-27,NA,7.0,13.176071319444445,temperature
2020-09-27,NA,8.0,11.590304027777778,temperature
2020-09-28,NA,1.0,19.51564777777778,temperature
2020-09-28,NA,2.0,19.15857173611111,temperature
2020-09-28,NA,3.0,18.783679652777778,temperature
2020-09-28,NA,4.0,18.524109652777778,temperature
2020-09-28,NA,5.0,18.238264791666666,temperature
2020-09-28,NA,6.0,16.329343402777777,temperature
2020-09-28,NA,7.0,13.232435902777778,temperature
2020-09-28,NA,8.0,11.619445416666666,temperature
2020-09-29,NA,1.0,19.503419166666667,temperature
2020-09-29,NA,2.0,19.373729027777777,temperature
2020-09-29,NA,3.0,18.997968611111112,temperature
2020-09-29,NA,4.0,18.734862638888888,temperature
2020-09-29,NA,5.0,18.42510798611111,temperature
2020-09-29,NA,6.0,16.99740236111111,temperature
2020-09-29,NA,7.0,13.205402569444445,temperature
2020-09-29,NA,8.0,11.621603263888888,temperature
2020-09-30,NA,1.0,18.818251180555556,temperature
2020-09-30,NA,2.0,18.69826902777778,temperature
2020-09-30,NA,3.0,18.605216180555555,temperature
2020-09-30,NA,4.0,18.489490347222223,temperature
2020-09-30,NA,5.0,18.378431875,temperature
2020-09-30,NA,6.0,16.63932527777778,temperature
2020-09-30,NA,7.0,13.408892152777778,temperature
2020-09-30,NA,8.0,11.666227847222222,temperature
2020-10-01,NA,1.0,18.694024550724638,temperature
2020-10-01,NA,2.0,18.546193289855072,temperature
2020-10-01,NA,3.0,18.359358652173913,temperature
2020-10-01,NA,4.0,18.08280695652174,temperature
2020-10-01,NA,5.0,17.950646724637682,temperature
2020-10-01,NA,6.0,16.86029447826087,temperature
2020-10-01,NA,7.0,13.36343111594203,temperature
2020-10-01,NA,8.0,11.661952014492753,temperature
2020-10-02,NA,1.0,18.685020625,temperature
2020-10-02,NA,2.0,18.64037451388889,temperature
2020-10-02,NA,3.0,18.582265486111112,temperature
2020-10-02,NA,4.0,18.144332569444444,temperature
2020-10-02,NA,5.0,17.88508722222222,temperature
2020-10-02,NA,6.0,16.895192986111113,temperature
2020-10-02,NA,7.0,13.418613055555555,temperature
2020-10-02,NA,8.0,11.689859166666666,temperature
2020-10-03,NA,1.0,17.984996666666667,temperature
2020-10-03,NA,2.0,17.848664930555557,temperature
2020-10-03,NA,3.0,17.807041944444443,temperature
