horizon,forecast_date,depth,mean,sd,obs,turnover_pct
1,2021-03-25,0.5,10.1330857992172,1.68637951813302,10.1738,23
1,2021-03-25,1.5,9.83116737604141,1.64009128810053,9.4184,23
1,2021-03-25,2.5,9.43798823833466,1.65099771223302,8.7497,23
1,2021-03-25,3.5,9.01073431491852,1.72534059295176,7.9448,23
1,2021-03-25,4.5,8.54633372306824,1.65702628590942,7.452,23
1,2021-03-25,6,7.98391384363174,1.27221459140477,7.1239,23
1,2021-03-25,7,7.63769413948059,1.08156534000181,6.6486,23
1,2021-03-25,8,7.33469801187515,0.9803858805658,6.3867,23
1,2021-03-25,9,7.10353522539139,0.999661881705447,6.2053,23
1,2021-03-25,10,6.97285424947739,1.01341681513767,6.0695,23
1,2021-03-25,11,6.84365180969238,1.0336904809972,5.9472,23
2,2021-03-25,0.5,10.1312790417671,1.72079203157802,12.4719,31.5
2,2021-03-25,1.5,10.1778003787994,1.7283926182975,12.423,31.5
2,2021-03-25,2.5,10.1591146826744,1.73498926287195,12.2101,31.5
2,2021-03-25,3.5,10.0645299625397,1.68376201191662,9.4918,31.5
2,2021-03-25,4.5,9.83246909856796,1.64983968635562,8.5629,31.5
2,2021-03-25,6,9.23925339460373,1.35450522789681,7.7896,31.5
2,2021-03-25,7,8.74635938167572,1.31931688595669,6.6322,31.5
2,2021-03-25,8,8.32183633089065,1.2725678233713,6.1845,31.5
2,2021-03-25,9,8.03319229841232,1.31637355900396,6.088,31.5
2,2021-03-25,10,7.78089070320129,1.32411989035328,6.0653,31.5
2,2021-03-25,11,7.53576090574265,1.32608503162037,5.9968,31.5
3,2021-03-25,0.5,11.1157957839966,1.79599570332158,12.324,15.5
3,2021-03-25,1.5,10.7374240660667,1.81831014108922,11.5416,15.5
3,2021-03-25,2.5,10.4325579500198,1.7231787940268,9.3792,15.5
3,2021-03-25,3.5,10.1214508271217,1.60440233261532,8.7389,15.5
3,2021-03-25,5,9.51940737009048,1.49935134247937,8.2506,15.5
3,2021-03-25,6,9.10952234268188,1.31465343254618,7.8781,15.5
3,2021-03-25,7,8.66589796304703,1.24763068901367,7.0582,15.5
3,2021-03-25,8,8.22980611801147,1.21822255976989,6.6901,15.5
3,2021-03-25,9,7.92348989009857,1.23214993079579,6.3703,15.5
3,2021-03-25,10,7.69149165868759,1.25791710742276,6.2724,15.5
3,2021-03-25,11,7.4481761431694,1.24168231101625,6.1575,15.5
4,2021-03-25,0.5,10.5759587979317,1.73828446663074,11.7965,26.5
4,2021-03-25,1.5,10.5956725049019,1.74043625155083,11.7919,26.5
4,2021-03-25,2.5,10.6211535477638,1.78509188101382,11.8037,26.5
4,2021-03-25,3.5,10.4470643925667,1.80909548660934,11.7708,26.5
4,2021-03-25,5,10.1122976660728,1.61259256954544,11.788,26.5
4,2021-03-25,6,9.79301683425903,1.40097416499261,11.7807,26.5
4,2021-03-25,7,9.3203598856926,1.3405199786246,11.058,26.5
4,2021-03-25,8,8.88544410943985,1.40514508013381,6.3623,26.5
4,2021-03-25,9,8.51664197206497,1.48171183391979,6.237,26.5
4,2021-03-25,10,8.17291755199432,1.50504624476449,6.2036,26.5
4,2021-03-25,11,7.87927734375,1.52753532605183,6.1615,26.5
5,2021-03-25,0.5,10.4800715088844,1.84151759050301,11.3527,28
5,2021-03-25,1.5,10.3363935661316,1.77348794581558,10.8025,28
5,2021-03-25,2.5,10.2435827159882,1.7587566668617,10.4888,28
5,2021-03-25,3.5,10.2101280140877,1.7127591202316,10.1008,28
5,2021-03-25,5,9.96097799777985,1.55052282458062,9.4387,28
5,2021-03-25,6,9.71484530925751,1.37664117020746,8.2226,28
5,2021-03-25,7,9.33283250808716,1.30079119956568,6.8632,28
5,2021-03-25,8,8.94306246519089,1.34520464386284,6.4129,28
5,2021-03-25,9,8.65152753353119,1.39910259054753,6.3154,28
5,2021-03-25,10,8.38489054679871,1.4617883229989,6.3141,28
5,2021-03-25,11,8.12619781970978,1.4679418743556,6.2525,28
6,2021-03-25,0.5,10.5606047177315,1.79831963630161,11.6199,26
6,2021-03-25,1.5,10.5173393440247,1.78011642833012,11.6028,26
6,2021-03-25,2.5,10.4297645115852,1.82092667714341,11.5822,26
6,2021-03-25,3.5,10.3384926748276,1.80768436454181,10.5004,26
6,2021-03-25,5,9.9406787610054,1.64382933780277,8.4633,26
6,2021-03-25,6,9.58048358678818,1.41476306280446,8.1041,26
6,2021-03-25,7,9.15202419996262,1.28081439002214,7.6169,26
6,2021-03-25,8,8.7349986577034,1.31159352151675,6.984,26
6,2021-03-25,9,8.43809046268463,1.34970951885273,6.5451,26
6,2021-03-25,10,8.23258054494858,1.41788105650812,6.4357,26
6,2021-03-25,11,7.9740482378006,1.38263835491948,6.3268,26
7,2021-03-25,0.5,10.8399061703682,1.88508880774582,11.8307,26.5
7,2021-03-25,1.5,10.6366347551346,1.84262901398492,11.8263,26.5
7,2021-03-25,2.5,10.5170447564125,1.82358973983937,11.8424,26.5
7,2021-03-25,3.5,10.3467430901527,1.84364269560081,11.8147,26.5
7,2021-03-25,5,10.1142043399811,1.77223708769476,11.8341,26.5
7,2021-03-25,6,9.74252606868744,1.50949836197625,11.8437,26.5
7,2021-03-25,7,9.26885349273682,1.40580695724586,11.748,26.5
7,2021-03-25,8,8.81513078212738,1.39250583085012,10.3604,26.5
7,2021-03-25,9,8.48460069179535,1.39484152776962,6.489,26.5
7,2021-03-25,10,8.22840225934982,1.39511295796366,6.3709,26.5
7,2021-03-25,11,7.96426499843597,1.36949184788053,6.3068,26.5
8,2021-03-25,0.5,10.3957909965515,1.8023779480539,10.0517,29
8,2021-03-25,1.5,10.3208651685715,1.78598293962011,10.0553,29
8,2021-03-25,2.5,10.3448167085648,1.83565311263277,10.0753,29
8,2021-03-25,3.5,10.345441763401,1.82112917798723,10.0458,29
8,2021-03-25,5,10.2190367341042,1.71605296144497,10.0709,29
8,2021-03-25,6,9.91683182239533,1.5154690391647,10.0835,29
8,2021-03-25,7,9.53218835115433,1.4356025946713,10.0413,29
8,2021-03-25,8,9.14288594722748,1.46494062764866,10.0587,29
8,2021-03-25,9,8.90403911590576,1.55529781284453,9.9992,29
8,2021-03-25,10,8.68019884824753,1.58123108430122,9.0246,29
8,2021-03-25,11,8.42349138975143,1.58710847227651,6.7268,29
9,2021-03-25,0.5,10.646281671524,1.9405761677267,9.5077,25.5
9,2021-03-25,1.5,10.376129257679,1.84080803804357,9.5082,25.5
9,2021-03-25,2.5,10.0874684882164,1.77057123484005,9.5221,25.5
9,2021-03-25,3.5,9.99861155986786,1.82795913248295,9.4927,25.5
9,2021-03-25,5,9.88495928287506,1.69926153654828,9.5129,25.5
9,2021-03-25,6,9.71614920854569,1.57229854217082,9.52,25.5
9,2021-03-25,7,9.40158544778824,1.44755444762623,9.4735,25.5
9,2021-03-25,8,9.07064847230911,1.46563447493343,9.4567,25.5
9,2021-03-25,9,8.7791090464592,1.50653146316957,9.1343,25.5
9,2021-03-25,10,8.53685403823853,1.54400366790782,8.5588,25.5
9,2021-03-25,11,8.32580798387527,1.54251563536272,8.397,25.5
10,2021-03-25,0.5,11.1909980154037,2.0235812029084,9.7401,19.5
10,2021-03-25,1.5,10.669293615818,1.89105233373021,9.738,19.5
10,2021-03-25,2.5,10.3026120686531,1.82674128612209,9.7682,19.5
10,2021-03-25,3.5,10.0343347191811,1.78745311906192,9.7217,19.5
