horizon,forecast_date,depth,mean,sd,obs,turnover_pct
1,2021-02-24,0.5,3.73111332312226,1.60278247070811,3.3278,98
1,2021-02-24,1.5,3.79131377235055,1.63129280283322,3.309,98
1,2021-02-24,2.5,3.81231623224914,1.64435447032878,3.3352,98
1,2021-02-24,4,3.7571157586202,1.60977885178163,3.3212,98
1,2021-02-24,5,3.77084603980184,1.54215394744892,3.3608,98
1,2021-02-24,6,3.75938418194652,1.47531146912279,3.3953,98
1,2021-02-24,7,3.76397130250931,1.43255841115957,3.3564,98
1,2021-02-24,8,3.74802922718227,1.38432892466321,3.3889,98
1,2021-02-24,9,3.75551652565599,1.36328788092782,3.3869,98
1,2021-02-24,10,3.74107430547476,1.32336635939988,3.4147,98
1,2021-02-24,11,3.75507506877184,1.31897863169912,3.3827,98
2,2021-02-24,0.5,4.1891967073828,2.01839422662535,4.2003,92.5
2,2021-02-24,1.5,4.25015195105225,1.80754726276188,4.1974,92.5
2,2021-02-24,2.5,4.01250262342393,1.67634602412827,4.235,92.5
2,2021-02-24,4,3.92593151837587,1.55312173290153,4.2217,92.5
2,2021-02-24,5,3.89679015219212,1.47308069071581,4.2549,92.5
2,2021-02-24,6,3.90146275639534,1.41834965451327,4.2876,92.5
2,2021-02-24,7,3.90036824032664,1.34266297637964,4.2407,92.5
2,2021-02-24,8,3.90376946568606,1.26225376497173,4.2694,92.5
2,2021-02-24,9,3.93490318637341,1.21398619324994,4.2682,92.5
2,2021-02-24,10,3.90139079020359,1.19763663037092,4.2886,92.5
2,2021-02-24,11,3.90883266687393,1.1875601871234,4.2513,92.5
3,2021-02-24,0.5,4.07753569215536,1.73440621623003,4.1458,94.5
3,2021-02-24,1.5,4.11397392243147,1.74262888801491,4.1292,94.5
3,2021-02-24,2.5,4.1203169170022,1.71772702011331,4.1538,94.5
3,2021-02-24,4,4.16579299300909,1.62999782598977,4.1277,94.5
3,2021-02-24,5,4.1023929464817,1.50019812760714,4.1489,94.5
3,2021-02-24,6,4.09684038490057,1.51727475478554,4.1757,94.5
3,2021-02-24,7,4.12100807011127,1.45011620613456,4.1286,94.5
3,2021-02-24,8,4.06965181946754,1.39332843836253,4.1603,94.5
3,2021-02-24,9,4.03813613861799,1.35840431452158,4.1542,94.5
3,2021-02-24,10,4.01359562985599,1.32593555644663,4.1691,94.5
3,2021-02-24,11,4.01609584268182,1.2880974419215,4.1305,94.5
4,2021-02-24,0.5,4.05050388753414,2.09966828099416,4.5509,93.5
4,2021-02-24,1.5,4.19588030517101,1.89660147264682,4.5187,93.5
4,2021-02-24,2.5,4.16723556220531,1.77153604420427,4.5365,93.5
4,2021-02-24,4,4.22273895204067,1.68283884550188,4.506,93.5
4,2021-02-24,5,4.2005283549428,1.5992953877408,4.5249,93.5
4,2021-02-24,6,4.17551527261734,1.48346156199188,4.5287,93.5
4,2021-02-24,7,4.16169615864754,1.43558009790616,4.4538,93.5
4,2021-02-24,8,4.13786766856909,1.3058844786275,4.4594,93.5
4,2021-02-24,9,4.09135140299797,1.25307273626505,4.3435,93.5
4,2021-02-24,10,4.10756342113018,1.20651688741495,4.292,93.5
4,2021-02-24,11,4.1212357378006,1.16769681348044,4.1971,93.5
5,2021-02-24,0.5,4.31538785232697,2.2093840720827,4.5736,90
5,2021-02-24,1.5,4.26754082918167,1.93200249241538,4.541,90
5,2021-02-24,2.5,4.31854598939419,1.78891284358611,4.5349,90
5,2021-02-24,4,4.37047927409411,1.71950723462573,4.4857,90
5,2021-02-24,5,4.31148573160172,1.63174841539257,4.4951,90
5,2021-02-24,6,4.29816847681999,1.44821458399965,4.5049,90
5,2021-02-24,7,4.24640678942204,1.36284388727556,4.4425,90
5,2021-02-24,8,4.204976760149,1.23217680504511,4.4584,90
5,2021-02-24,9,4.19474995076656,1.13998279440336,4.403,90
5,2021-02-24,10,4.19969906270504,1.10175817322177,4.3827,90
5,2021-02-24,11,4.23439907848835,1.05385187739856,4.302,90
6,2021-02-24,0.5,4.42711442500353,2.00898499795664,4.7694,93
6,2021-02-24,1.5,4.48264565974474,1.95515926900113,4.7527,93
6,2021-02-24,3,4.44804492101073,1.87858196765985,4.774,93
6,2021-02-24,4,4.49252855598927,1.80318233857466,4.7464,93
6,2021-02-24,5,4.54888463318348,1.71852310091204,4.7718,93
6,2021-02-24,6,4.53763916939497,1.63049022517487,4.7959,93
6,2021-02-24,7,4.53568739414215,1.57765862706611,4.7529,93
6,2021-02-24,8,4.47249695420265,1.4855487617827,4.781,93
6,2021-02-24,9,4.41918287038803,1.44095517749845,4.776,93
6,2021-02-24,10,4.36973353862762,1.38186181941136,4.7893,93
6,2021-02-24,11,4.37736855387688,1.35804312937091,4.7532,93
7,2021-02-24,0.5,4.47226868357509,2.16195990151801,5.0014,91
7,2021-02-24,1.5,4.47265292808413,1.98158462930631,5.0056,91
7,2021-02-24,2.5,4.37220513746142,1.88159120700478,5.0142,91
7,2021-02-24,4,4.32425267130137,1.83127998505984,4.9649,91
7,2021-02-24,5,4.24034130573273,1.75011991137697,4.8742,91
7,2021-02-24,6,4.24467091977596,1.644124170816,4.7576,91
7,2021-02-24,7,4.20589424133301,1.56964659802907,4.6704,91
7,2021-02-24,8,4.18191658973694,1.5322947140452,4.671,91
7,2021-02-24,9,4.15369998276234,1.4806532319229,4.6422,91
7,2021-02-24,10,4.1289430475235,1.45702486592858,4.6376,91
7,2021-02-24,11,4.13119639962912,1.40934076394349,4.5702,91
8,2021-02-24,0.5,4.65337811039761,2.20239379859672,5.4701,91
8,2021-02-24,1.5,4.64251758351922,2.01069636600884,5.4569,91
8,2021-02-24,2.5,4.59004975151271,1.88303908495747,5.4804,91
8,2021-02-24,4,4.41574437588453,1.73843811512825,5.4574,91
8,2021-02-24,5,4.34851988635957,1.6409479215377,5.4706,91
8,2021-02-24,6,4.36605630382895,1.56999363533885,5.4998,91
8,2021-02-24,7,4.34837447553873,1.46200478690642,5.4428,91
8,2021-02-24,8,4.30778165698051,1.39639056329026,5.4574,91
8,2021-02-24,9,4.2745427519083,1.35841831433271,5.4409,91
8,2021-02-24,10,4.26671473234892,1.28340199872643,5.4497,91
