horizon,forecast_date,depth,mean,sd,obs,turnover_pct
1,2021-05-12,0.5,18.4007423782349,1.92930179839405,16.7577,0
1,2021-05-12,1.5,18.0343586492538,2.05243567746701,16.7543,0
1,2021-05-12,2.5,17.3415994501114,2.05137073165867,16.7518,0
1,2021-05-12,3.5,15.9290032100677,2.17409077804079,16.6943,0
1,2021-05-12,4.5,13.8890525555611,2.33470266705186,14.603,0
1,2021-05-12,5.5,12.575077226162,2.08697305758636,10.6993,0
1,2021-05-12,6.5,11.6106970310211,1.65048275346353,9.5868,0
1,2021-05-12,8,9.86068991661072,1.14400400086016,8.9587,0
1,2021-05-12,9,8.90287849903107,1.06015804650781,8.7336,0
1,2021-05-12,10,8.27149340391159,1.03793432680939,8.6418,0
1,2021-05-12,11,7.81092031478882,1.01845172093687,8.4305,0
2,2021-05-12,0.5,18.7246460056305,2.07634311783054,17.3133,0
2,2021-05-12,1.5,18.0884897565842,2.08955321760966,17.3014,0
2,2021-05-12,2.5,17.2842800951004,2.05417330817804,17.0485,0
2,2021-05-12,3.5,15.9044269752502,2.23039100509943,16.4225,0
2,2021-05-12,4.5,13.8598960542679,2.34280004348482,13.126,0
2,2021-05-12,5.5,12.5414018082619,2.10025632377592,11.5731,0
2,2021-05-12,6.5,11.5461521673203,1.69658333484899,10.4922,0
2,2021-05-12,8,9.81310832500458,1.13838518191779,9.5282,0
2,2021-05-12,9,8.86671581745148,1.07827624572255,8.8505,0
2,2021-05-12,10,8.2514683008194,1.04131744518583,8.6635,0
2,2021-05-12,11,7.74816675901413,1.0241866084006,8.4116,0
3,2021-05-12,0.5,18.9271177625656,2.09623512942907,17.359,0
3,2021-05-12,1.5,18.2043353462219,2.12855155345415,17.3516,0
3,2021-05-12,2.5,17.3715562009811,2.09937499698327,17.3184,0
3,2021-05-12,3.5,15.8939874458313,2.27247721829971,16.7839,0
3,2021-05-12,4.5,13.906179599762,2.36850553516763,13.4104,0
3,2021-05-12,5.5,12.6183014392853,2.11675396452639,11.9622,0
3,2021-05-12,6.5,11.5830376768112,1.70943733101016,10.5437,0
3,2021-05-12,7.5,10.4212752175331,1.3298153894101,9.3698,0
3,2021-05-12,9,8.86395354270935,1.10265567657479,8.7552,0
3,2021-05-12,10,8.25139060735703,1.05640821910556,8.636,0
3,2021-05-12,11,7.74799961566925,1.05784495498549,8.371,0
4,2021-05-12,0.5,18.9221186590195,2.15285723572701,17.9834,0
4,2021-05-12,1.5,18.2277613449097,2.15011043780728,17.9592,0
4,2021-05-12,2.5,17.3876971673965,2.10278862892683,17.3392,0
4,2021-05-12,3.5,15.8658377313614,2.33917132349863,16.5373,0
4,2021-05-12,4.5,13.8941313815117,2.43917041570818,14.0401,0
4,2021-05-12,5.5,12.5979614210129,2.14156271972654,12.2401,0
4,2021-05-12,6.5,11.5982975745201,1.76990559856878,10.3044,0
4,2021-05-12,7.5,10.3548613333702,1.38047469560706,9.3878,0
