horizon,forecast_date,depth,mean,sd,obs,turnover_pct
1,2021-10-19,1,16.409270529747,1.74690117903657,17.6926,0
1,2021-10-19,2,16.1945347642899,1.86626164321999,17.6371,0
1,2021-10-19,3,15.954812078476,1.90579437908987,17.2508,0
1,2021-10-19,4,15.7311360263824,2.0017484995522,17.0143,0
1,2021-10-19,5,15.2706285858154,2.06599879983033,16.9608,0
1,2021-10-19,6,14.2696906709671,1.90344190277688,16.5953,0
1,2021-10-19,7.5,11.9023911952972,1.51494059999151,12.7567,0
1,2021-10-19,8.5,10.4379699039459,1.21648946361048,10.97,0
1,2021-10-19,9.5,9.69426202535629,1.12096670220167,10.1754,0
1,2021-10-19,10.5,9.15079521894455,0.977033070787128,9.8857,0
2,2021-10-19,1,16.1161451005936,1.75665624115926,17.5237,0
2,2021-10-19,2,15.9338319158554,1.81463966602964,17.5094,0
2,2021-10-19,3,15.7404997301102,1.87205235985956,16.8822,0
2,2021-10-19,4,15.4507165527344,1.9891372354379,16.814,0
2,2021-10-19,5,14.9651026296616,2.02583261569652,16.7475,0
2,2021-10-19,6,14.1166433477402,1.88445659068436,16.4423,0
2,2021-10-19,7.5,11.8896130275726,1.51902470718463,12.5551,0
2,2021-10-19,8.5,10.4475494527817,1.24436014786776,11.1988,0
2,2021-10-19,9.5,9.68431127071381,1.14903051167332,10.4066,0
2,2021-10-19,10.5,9.11817533493042,0.984512907034568,9.8975,0
3,2021-10-19,1,15.6579736566544,1.87851905706769,17.2494,0.5
3,2021-10-19,2,15.6448419570923,1.87345706383561,17.158,0.5
3,2021-10-19,3,15.564313287735,1.83806030444622,16.9847,0.5
3,2021-10-19,4,15.3957927179337,1.87431981333609,16.8434,0.5
3,2021-10-19,5,15.0124250841141,1.92031506980338,16.8135,0.5
3,2021-10-19,6,14.1686004257202,1.84485779163031,16.3535,0.5
3,2021-10-19,7.5,11.9292526221275,1.49410311391851,12.3341,0.5
3,2021-10-19,8.5,10.4919048309326,1.23309739401483,10.7979,0.5
3,2021-10-19,9.5,9.70457008838654,1.1361223767161,10.1593,0.5
3,2021-10-19,10.5,9.17034065485001,0.990161442961401,9.9321,0.5
4,2021-10-19,1,15.2547555541992,1.85383250485,16.9471,0.5
4,2021-10-19,2,15.191394238472,1.88559183193408,16.9563,0.5
4,2021-10-19,3,15.0860262393951,1.92478769014108,16.9472,0.5
4,2021-10-19,4,14.9460548877716,1.98579306624852,16.9466,0.5
4,2021-10-19,5,14.6563520288467,1.96448556547858,16.9121,0.5
4,2021-10-19,6,13.9709301996231,1.89676323830754,16.5111,0.5
4,2021-10-19,7,12.6571549272537,1.63672144651941,12.2181,0.5
4,2021-10-19,8.5,10.4708017802238,1.22784025224975,10.8889,0.5
4,2021-10-19,9.5,9.67745241880417,1.17744859414244,10.3898,0.5
4,2021-10-19,10.5,9.10451807737351,1.0182314788262,9.9431,0.5
5,2021-10-19,1,14.8487807941437,1.94014751804809,16.6102,1.5
5,2021-10-19,2,14.7714838695526,1.85827123939078,16.6068,1.5
5,2021-10-19,3,14.6832712459564,1.9152904165088,16.6022,1.5
5,2021-10-19,4,14.597219209671,1.93886164394208,16.4949,1.5
5,2021-10-19,5,14.3709449768066,1.97806506463617,16.385,1.5
5,2021-10-19,6,13.8224291706085,1.82787690262595,16.2087,1.5
5,2021-10-19,7,12.5829126405716,1.61091165557571,12.2508,1.5
5,2021-10-19,8.5,10.481621696949,1.29960667665067,10.8402,1.5
5,2021-10-19,9.5,9.66466758966446,1.14286271132122,10.4653,1.5
5,2021-10-19,10.5,9.12843797922134,1.01257451097008,9.9607,1.5
6,2021-10-19,1,14.4820724105835,1.82550343077329,16.6883,1.5
6,2021-10-19,2,14.3911124038696,1.86589410178701,16.6834,1.5
6,2021-10-19,3,14.2284130907059,1.92714816331601,16.5083,1.5
6,2021-10-19,4,14.081247382164,1.91657587411345,16.3686,1.5
6,2021-10-19,5,13.851907286644,1.9079701233062,16.1987,1.5
6,2021-10-19,6,13.4649148368835,1.81339469001706,15.8274,1.5
6,2021-10-19,7,12.4457577085495,1.62160416874107,13.5275,1.5
6,2021-10-19,8.5,10.4322205042839,1.28471904476527,10.788,1.5
6,2021-10-19,9.5,9.65749912023544,1.18511226709069,10.3762,1.5
6,2021-10-19,10.5,9.09754637002945,1.05898350177497,10.0027,1.5
7,2021-10-19,1,14.1558702135086,1.94782370805842,16.7572,3
7,2021-10-19,2,14.0493382883072,1.98702452641709,16.7628,3
7,2021-10-19,3,13.9190935468674,2.04120547523724,16.7496,3
7,2021-10-19,4,13.7685474157333,2.00715679591201,16.7648,3
7,2021-10-19,5,13.6230867195129,1.9716079128065,16.5511,3
7,2021-10-19,6,13.2731399583817,1.83665568242556,16.0879,3
7,2021-10-19,7,12.3646471405029,1.61986999586968,14.8678,3
7,2021-10-19,8.5,10.462212998867,1.32322670572259,10.9905,3
7,2021-10-19,9.5,9.67043511629105,1.2491863386387,10.3453,3
7,2021-10-19,10.5,9.11388643741608,1.09537205848715,10.0666,3
8,2021-10-19,1,14.0016402816772,1.97938490693023,15.5305,5
8,2021-10-19,2,13.8342990493774,2.07131073779675,15.5392,5
8,2021-10-19,3,13.6567836666107,2.03509271937185,15.517,5
8,2021-10-19,4,13.4708076572418,1.9997580416123,15.5425,5
8,2021-10-19,5,13.2954474544525,1.93057521339454,15.5653,5
8,2021-10-19,6,13.0649903154373,1.81873069269084,15.537,5
8,2021-10-19,7,12.2148294115067,1.62502905699393,15.5619,5
8,2021-10-19,8,10.9995467376709,1.45326143742653,15.5499,5
8,2021-10-19,9.5,9.6082982134819,1.25241830349021,10.3701,5
8,2021-10-19,10.5,9.07583145141601,1.16727634746021,9.985,5
9,2021-10-19,1,13.6052193880081,1.96679364368933,15.186,8
9,2021-10-19,2,13.5074637365341,2.00905736094674,15.1931,8
