horizon,forecast_date,depth,mean,sd,obs,turnover_pct
1,2021-10-27,1,15.4240544176102,1.30486319171749,15.186,0
1,2021-10-27,2,15.373026175499,1.29150007435507,15.1931,0
1,2021-10-27,3,15.3259490776062,1.2886538711285,15.1989,0
1,2021-10-27,4,15.3044738817215,1.29150046090448,14.9941,0
1,2021-10-27,5,15.2827693653107,1.28112883977399,14.8285,0
1,2021-10-27,6,15.0971441841125,1.20982833944676,14.7199,0
1,2021-10-27,7,13.2315784692764,1.21551747662414,14.5482,0
1,2021-10-27,8,11.1850568199158,0.80754726515675,13.7215,0
1,2021-10-27,9.5,10.2388483428955,0.627131286532422,10.9576,0
1,2021-10-27,10.5,9.77916146993637,0.641987007719438,10.0763,0
2,2021-10-27,1,14.9142566537857,1.35993128446065,14.6001,0.5
2,2021-10-27,2,14.8857656908035,1.30847691317859,14.6049,0.5
2,2021-10-27,3,14.880062994957,1.33590066419652,14.5801,0.5
2,2021-10-27,4,14.8220841312408,1.30994499331382,14.5196,0.5
2,2021-10-27,5,14.7945809459686,1.31739153015041,14.4818,0.5
2,2021-10-27,6,14.6070003128052,1.17979226486313,14.3088,0.5
2,2021-10-27,7,13.1812523841858,1.14739721790984,14.1973,0.5
2,2021-10-27,8,11.2380663585663,0.927496018117259,13.7198,0.5
2,2021-10-27,9.5,10.2278065633774,0.683654340009493,11.044,0.5
2,2021-10-27,10.5,9.75790951490402,0.691489993760792,10.0575,0.5
3,2021-10-27,1,14.5633547067642,1.37576346213267,14.6777,2
3,2021-10-27,2,14.5497947978973,1.38611294115472,14.647,2
3,2021-10-27,3,14.5189633369446,1.43260839328373,14.6259,2
3,2021-10-27,4,14.4973067092896,1.33858865912493,14.5819,2
3,2021-10-27,5,14.4376547241211,1.24187751982295,14.5207,2
3,2021-10-27,6,14.3137472343445,1.1661229550245,14.3758,2
3,2021-10-27,7,13.3276839208603,1.14205235333982,14.3118,2
3,2021-10-27,8,11.4823669195175,1.15838538498809,13.7676,2
3,2021-10-27,9.5,10.2547461462021,0.78228239041137,10.9726,2
3,2021-10-27,10.5,9.76278965473175,0.750622043403669,10.0318,2
4,2021-10-27,1,14.134610247612,1.52164426771848,14.6176,3
4,2021-10-27,2,14.1722654771805,1.45891874067943,14.6299,3
4,2021-10-27,3,14.0794814300537,1.48014335374237,14.615,3
4,2021-10-27,4,14.0209211301804,1.40219557945083,14.6314,3
4,2021-10-27,5,13.9599370002747,1.41046124236625,14.6206,3
4,2021-10-27,6,13.8632195138931,1.288459137751,14.5341,3
4,2021-10-27,7,13.1007869100571,1.16644985231971,14.4392,3
4,2021-10-27,8,11.5440380144119,1.1855584150615,14.1904,3
4,2021-10-27,9.5,10.2624523115158,0.854805793982044,11.0481,3
4,2021-10-27,10.5,9.73067166805267,0.741788497167465,10.0116,3
5,2021-10-27,1,13.5839678287506,1.46352794318465,14.2975,5
5,2021-10-27,2,13.5855152225494,1.52804650719358,14.3125,5
5,2021-10-27,3,13.5966506814957,1.54287831977546,14.2945,5
5,2021-10-27,4,13.6459779500961,1.53986081585747,14.3188,5
5,2021-10-27,5,13.5916140842438,1.47199741218468,14.3332,5
5,2021-10-27,6,13.4715094470978,1.28535720725976,14.2919,5
5,2021-10-27,7,12.9608950328827,1.22969863688627,14.3031,5
5,2021-10-27,8,11.5570093393326,1.09729857776069,14.2844,5
5,2021-10-27,9.5,10.3385797595978,0.93906945961068,13.7244,5
5,2021-10-27,10.5,9.80659633398056,0.905624063564248,9.9892,5
6,2021-10-27,1,13.1983727741241,1.56402758974766,14.1572,9.5
6,2021-10-27,2,13.2047785139084,1.54880234966586,14.1636,9.5
6,2021-10-27,3,13.1452857923508,1.52012287418906,14.1687,9.5
6,2021-10-27,4,13.1625984716415,1.53518509746351,14.1346,9.5
6,2021-10-27,5,13.0566856813431,1.51854878415224,14.0252,9.5
6,2021-10-27,6,13.0161855888367,1.36692583423897,13.9114,9.5
6,2021-10-27,7,12.6485184669495,1.257059766208,13.8721,9.5
6,2021-10-27,8,11.5441945123672,1.10406372739541,13.7104,9.5
6,2021-10-27,9.5,10.3381597161293,0.952249989025483,13.3858,9.5
6,2021-10-27,10.5,9.76294269561768,0.933756774942101,9.9908,9.5
7,2021-10-27,1,12.8504837942123,1.5826331083459,13.2918,9.5
7,2021-10-27,2,12.8445121049881,1.5745380236295,13.3028,9.5
7,2021-10-27,3,12.8219907331467,1.57699110940751,13.296,9.5
7,2021-10-27,4,12.8336865520477,1.57721290530235,13.287,9.5
7,2021-10-27,5,12.697649064064,1.55329497832282,13.2985,9.5
7,2021-10-27,6,12.6162373113632,1.39822351484635,13.2604,9.5
7,2021-10-27,7,12.2735491847992,1.25684657937169,13.2768,9.5
7,2021-10-27,8,11.4490178489685,1.14628677574408,13.268,9.5
7,2021-10-27,9.5,10.2927530431747,0.978344304030542,13.2558,9.5
7,2021-10-27,10.5,9.7073079252243,0.922253234082533,10.1051,9.5
8,2021-10-27,1,12.4511903882027,1.65277353462704,12.9802,17
