horizon,forecast_date,depth,mean,sd,obs,turnover_pct
1,2021-08-31,0.1,27.5841804885864,0.837319657808379,27.292,0
1,2021-08-31,1,27.548306016922,0.852159911002486,27.3383,0
1,2021-08-31,2,27.3757802677155,0.822484838764107,27.3198,0
1,2021-08-31,3,25.2622034549713,0.873689250107409,25.3232,0
1,2021-08-31,4.5,21.0218839931488,0.891560256665902,21.9936,0
1,2021-08-31,5.5,16.5092448472977,0.626549925802742,17.1862,0
1,2021-08-31,6.5,13.4278714513779,0.483523553471416,14.2601,0
1,2021-08-31,7.5,11.1132411289215,0.340368966599763,11.5968,0
1,2021-08-31,8.5,9.90846626281738,0.326861396944754,9.9923,0
1,2021-08-31,9.5,9.61378584861755,0.353785935023693,9.5851,0
1,2021-08-31,10.5,9.10606634140015,0.313463242042845,9.2983,0
2,2021-08-31,0.1,26.2115354728699,1.05719515786567,26.0653,0
2,2021-08-31,1,26.241140203476,1.04967818705189,26.1072,0
2,2021-08-31,2,26.2162250614166,1.08497511090146,26.1016,0
2,2021-08-31,3.5,23.9605095100403,1.12162176104654,26.0684,0
2,2021-08-31,4.5,20.9538212585449,1.09250924523049,21.9772,0
2,2021-08-31,5.5,16.6018097877502,0.808541626540281,17.0494,0
2,2021-08-31,6.5,13.4750178384781,0.62123965510669,13.9175,0
2,2021-08-31,7.5,11.1747517156601,0.497513654250695,11.7184,0
2,2021-08-31,8.5,9.88710145950317,0.434283340214113,10.2625,0
2,2021-08-31,9.5,9.55616487979889,0.436679908807391,9.6286,0
2,2021-08-31,10.5,8.96210942983627,0.423853131441759,9.2428,0
3,2021-08-31,0.1,25.0728735637665,1.22166134966894,25.3288,0
3,2021-08-31,1,25.0781098651886,1.17629497532788,25.3852,0
3,2021-08-31,2,25.0266846656799,1.2148971430407,25.3723,0
3,2021-08-31,3,24.8403024673462,1.25961857024965,25.0473,0
3,2021-08-31,4.5,20.8118485164642,1.30960652311596,21.8258,0
3,2021-08-31,5.5,16.6478545331955,0.99260871174644,18.0655,0
3,2021-08-31,6.5,13.4500215148926,0.771382918238604,13.3719,0
3,2021-08-31,7.5,11.1978391218185,0.650260162671967,11.0765,0
3,2021-08-31,8.5,9.87075943946838,0.516254405426421,10.1055,0
3,2021-08-31,9.5,9.46495438575745,0.493685382342459,9.6127,0
3,2021-08-31,10.5,8.82523981332779,0.459002655414484,9.2762,0
4,2021-08-31,0.1,24.2071688938141,1.26870512018543,25.4581,0
4,2021-08-31,1,24.2115039730072,1.28695149283163,25.5062,0
4,2021-08-31,2,24.217569026947,1.2936093872212,24.8834,0
4,2021-08-31,3,24.0488722610474,1.35781064930353,24.5155,0
4,2021-08-31,4.5,20.7445194244385,1.51524677842308,21.6564,0
4,2021-08-31,5.5,16.6710152769089,1.17739782180926,18.3069,0
4,2021-08-31,6.5,13.4586072540283,0.904658134279289,13.2187,0
4,2021-08-31,7.5,11.1896672391891,0.727121109928747,11.099,0
4,2021-08-31,8.5,9.85083339691162,0.585484309768857,10.0846,0
4,2021-08-31,9.5,9.40275417327881,0.556175911962868,9.6603,0
4,2021-08-31,10.5,8.70330554246902,0.548337895960928,9.2865,0
5,2021-08-31,0.1,23.9088936424255,1.43065863293865,25.0314,0
5,2021-08-31,1,23.9135951423645,1.43501720961777,25.0957,0
5,2021-08-31,2,23.6885870742798,1.45187629803269,25.0682,0
5,2021-08-31,3,23.4593467998505,1.46976155151295,24.2837,0
5,2021-08-31,4.5,20.6359268188477,1.64121573999172,23.2499,0
5,2021-08-31,5.5,16.6303386068344,1.30021356072056,16.8866,0
5,2021-08-31,6.5,13.4594579982758,1.00547797661214,13.2229,0
5,2021-08-31,7.5,11.1866067886353,0.825328003556032,11.5231,0
5,2021-08-31,8.5,9.78074552059174,0.662671938908391,10.1776,0
5,2021-08-31,9.5,9.32826053380966,0.62629885865332,9.5782,0
5,2021-08-31,10.5,8.52818858146667,0.577557736295755,9.3471,0
6,2021-08-31,0.1,23.4787703800201,1.36351177710025,25.3227,0
6,2021-08-31,1,23.4389458847046,1.39738793679515,25.3357,0
6,2021-08-31,2,23.3581190776825,1.4286378213034,25.3358,0
6,2021-08-31,3,23.1466279411316,1.46042402221629,25.227,0
6,2021-08-31,4.5,20.4759496736527,1.71658658358231,21.7592,0
6,2021-08-31,5.5,16.5923910999298,1.40956834629834,18.2168,0
6,2021-08-31,6.5,13.4595646095276,1.07519134916271,13.2371,0
6,2021-08-31,7.5,11.2075422525406,0.870387515235986,11.2245,0
6,2021-08-31,8.5,9.78713815689087,0.716194490642046,10.212,0
6,2021-08-31,9.5,9.28122742891312,0.666102039907489,9.7819,0
6,2021-08-31,10.5,8.4450693655014,0.606077138168537,9.4746,0
