horizon,forecast_date,depth,mean,sd,obs,turnover_pct
1,2021-09-09,0.1,24.167041721344,0.78692817713288,24.1881,0
1,2021-09-09,1,24.1771701812744,0.823404740142119,24.3989,0
1,2021-09-09,2,24.1334536361694,0.825579493111926,24.4029,0
1,2021-09-09,3,24.0758319377899,0.80429199447499,24.3998,0
1,2021-09-09,4,22.7886316680908,0.840421671578105,22.9968,0
1,2021-09-09,5,18.4995152378082,0.70974013101915,17.3981,0
1,2021-09-09,6.5,13.6538791179657,0.429149510007152,13.5252,0
1,2021-09-09,7.5,11.3521652841568,0.349725704155776,11.0087,0
1,2021-09-09,8.5,10.0940557813644,0.305066879879234,10.0635,0
1,2021-09-09,9.5,9.66345749378204,0.296055268606284,9.7932,0
1,2021-09-09,10.5,9.23360686302185,0.328886325861926,9.4514,0
2,2021-09-09,1,23.3042742156982,1.06690111193994,24.0731,0
2,2021-09-09,2,23.3243307495117,1.04377561933694,24.0591,0
2,2021-09-09,3,23.2864667987823,1.0087375233674,23.5185,0
2,2021-09-09,4,22.5825914478302,1.06769592524663,22.5224,0
2,2021-09-09,5,18.559733505249,0.956906180075865,17.9473,0
2,2021-09-09,6.5,13.676598277092,0.642417158046783,14.2617,0
2,2021-09-09,7.5,11.3603914070129,0.500004992163811,11.1448,0
2,2021-09-09,8.5,10.0700124740601,0.410929037661308,10.0621,0
2,2021-09-09,9.5,9.62937859535217,0.424551465321916,9.76,0
2,2021-09-09,10.5,9.11757216930389,0.424831982878176,9.5132,0
3,2021-09-09,1,22.9932954025269,1.1495832881236,23.7268,0
3,2021-09-09,2,22.884457025528,1.15533261349316,23.6848,0
3,2021-09-09,3,22.7496230983734,1.18536772315002,23.105,0
3,2021-09-09,4,22.262987947464,1.2601237093262,21.9429,0
3,2021-09-09,5,18.6449006700516,1.13367813887218,18.4883,0
3,2021-09-09,6.5,13.7370315265656,0.713965663059083,13.579,0
3,2021-09-09,7.5,11.3868427944183,0.614579869069302,11.1524,0
3,2021-09-09,8.5,10.0250164270401,0.508782714271618,10.3281,0
3,2021-09-09,9.5,9.59075039863586,0.515425296558507,9.8908,0
3,2021-09-09,10.5,8.97568288803101,0.517154141302226,9.4425,0
4,2021-09-09,1,22.9342291450501,1.21594904606465,24.1312,0
4,2021-09-09,2,22.5877940368652,1.3318526231676,24.11,0
4,2021-09-09,3,22.2981617641449,1.31819679984071,24.0328,0
4,2021-09-09,4,21.8309404087067,1.32565014228135,22.6405,0
4,2021-09-09,5,18.6024124860764,1.31395751595732,18.3217,0
4,2021-09-09,6,15.2598888731003,0.948713854560683,14.1017,0
4,2021-09-09,7.5,11.4044825124741,0.686889221143058,11.073,0
4,2021-09-09,8.5,10.0200598669052,0.562416719406057,10.1095,0
4,2021-09-09,9.5,9.55267845392227,0.55848455513424,9.7308,0
4,2021-09-09,10.5,8.859036860466,0.531583598511205,9.5166,0
5,2021-09-09,1,22.8195646762848,1.32762157383961,24.7103,0
5,2021-09-09,2,22.4488065814972,1.29081885962972,23.5292,0
5,2021-09-09,3,22.0929613494873,1.35400444646124,23.2885,0
5,2021-09-09,4,21.5563642787933,1.39769679308761,22.5047,0
5,2021-09-09,5,18.5774535512924,1.40343007501173,18.603,0
5,2021-09-09,6,15.2363909006119,1.03304810788512,14.1403,0
5,2021-09-09,7.5,11.3991157102585,0.685896847741398,10.8981,0
5,2021-09-09,8.5,9.97649066448212,0.579445496588509,10.1494,0
5,2021-09-09,9.5,9.48163906097412,0.580518201328821,9.9287,0
5,2021-09-09,10.5,8.74206653356552,0.575614259487814,9.4936,0
6,2021-09-09,1,22.7934304237366,1.39616145902972,24.2102,0
6,2021-09-09,2,22.4188476371765,1.40632976890948,23.6722,0
6,2021-09-09,3,21.9212147426605,1.4752645371272,23.381,0
6,2021-09-09,4,21.2946152877808,1.4950479296292,22.4558,0
6,2021-09-09,5,18.5591062259674,1.49282636638679,18.2631,0
6,2021-09-09,6,15.2093450307846,1.12828230594744,13.2894,0
6,2021-09-09,7.5,11.4234202814102,0.761339786711878,11.4394,0
6,2021-09-09,8.5,9.96436822891235,0.627947480371866,10.4806,0
6,2021-09-09,9.5,9.40873086690903,0.61981095072411,10.0149,0
6,2021-09-09,10.5,8.60425944328308,0.604834583959107,9.5484,0
7,2021-09-09,1,22.6527366924286,1.3960756277883,24.6245,0
7,2021-09-09,2,22.3373960399628,1.4698964616101,24.2464,0
7,2021-09-09,3,21.8496803760529,1.51030594735364,23.2718,0
7,2021-09-09,4,21.0708494758606,1.5656042887192,22.2051,0
7,2021-09-09,5,18.4394521188736,1.60589457370208,18.0836,0
7,2021-09-09,6,15.1947813844681,1.14558484001065,14.1687,0
7,2021-09-09,7,12.4693776607513,0.923060412946609,11.9906,0
7,2021-09-09,8.5,9.90404840946197,0.691610187391999,10.4449,0
7,2021-09-09,9.5,9.32648565769196,0.681235754257001,9.8626,0
7,2021-09-09,10.5,8.48858262062073,0.665024160119216,9.5628,0
8,2021-09-09,1,22.3964273643494,1.45782003735384,24.0666,0
8,2021-09-09,2,22.0453770542145,1.50150602016332,23.9683,0
8,2021-09-09,3,21.5836238288879,1.55647137281498,23.4615,0
8,2021-09-09,4,20.851190662384,1.71293279928348,22.8364,0
8,2021-09-09,5,18.2884092187881,1.70922134507518,16.9054,0
8,2021-09-09,6,15.1231012916565,1.22223818423198,14.0911,0
8,2021-09-09,7,12.4323101425171,1.00367079029956,11.9819,0
8,2021-09-09,8.5,9.82475178718567,0.708172302095459,10.4564,0
8,2021-09-09,9.5,9.2306435918808,0.689017916802539,9.8889,0
8,2021-09-09,10.5,8.3792820930481,0.688387681776652,9.4787,0
9,2021-09-09,1,22.4021444416046,1.56736752772043,24.1711,0
9,2021-09-09,2,21.9990886688232,1.67592130961543,24.1642,0
9,2021-09-09,3,21.4416930103302,1.71816416890278,23.6067,0
9,2021-09-09,4,20.7166742372513,1.92563744561654,21.8737,0
9,2021-09-09,5,18.2118208360672,1.82791380842101,18.9068,0
9,2021-09-09,6,15.1149677228928,1.32565361997551,14.1486,0
9,2021-09-09,7,12.4383097219467,1.06276023205318,11.1749,0
9,2021-09-09,8.5,9.80472393274307,0.745159258532805,10.0332,0
9,2021-09-09,9.5,9.20985809326172,0.718737041730164,9.8714,0
9,2021-09-09,10.5,8.31798027276993,0.71299784139122,9.5644,0
10,2021-09-09,1,22.197338180542,1.75705561435358,24.8528,0
10,2021-09-09,2,21.7957685279846,1.78214168665585,24.1752,0
